,code,trade_year,trade_month,buildfinyear,houseage,buildstyle,area,pricettl,priceper,rooms,manage_y1n0
26909,220,106,4,50,56,1,74.19,13000000,175226.0,3,0
26910,220,106,4,89,17,3,162.37,22500000,138572.0,4,1
26911,220,106,4,61,45,1,83.09,9000000,108316.0,4,0
26912,220,106,5,91,15,3,152.97,4000000,26149.0,3,1
26914,220,106,4,67,39,1,99.09,10000000,100918.0,3,0
26915,220,106,4,103,3,3,145.81,15200000,104245.0,2,1
26916,220,106,5,91,15,3,88.85,2500000,28137.0,2,1
26918,220,106,3,65,41,1,82.79,10000000,120788.0,3,0
26919,236,106,4,81,25,5,50.22,3960000,78853.0,1,0
26921,220,106,5,50,56,1,99.64,8000000,80289.0,3,0
26922,220,106,3,50,56,2,161.35,18800000,116517.0,4,1
26923,220,106,4,50,56,1,83.03,8880000,106949.0,3,0
26926,236,106,5,101,5,3,155.79000000000002,15400000,106525.0,2,1
26927,236,106,3,84,22,2,72.93,9000000,123406.0,2,1
26928,220,106,3,50,56,1,78.88,5000000,63387.0,4,0
26929,220,106,4,63,43,1,67.86,6650000,97996.0,5,0
26931,220,106,4,50,56,1,69.48,6680000,96143.0,2,0
26932,220,106,3,101,5,3,305.65,31880000,104302.0,3,1
26933,236,106,3,83,23,3,100.44,9900000,98566.0,2,1
26935,220,106,4,63,43,1,52.8,5800000,109848.0,2,0
26947,242,106,4,85,21,3,159.47,12400000,77758.0,3,1
26949,242,106,3,69,37,1,71.62,7000000,97738.0,3,0
26950,248,106,4,79,27,2,166.95,11800000,70680.0,4,1
26951,242,106,4,85,21,2,119.7,10400000,86884.0,3,1
26952,244,106,3,84,22,2,174.86,9000000,51470.0,3,1
26955,243,106,4,64,42,1,61.0,4800000,78689.0,3,0
26956,242,106,4,80,26,3,113.33,8300000,73237.0,3,1
26960,248,106,5,78,28,1,98.54,4850000,49219.0,3,0
26967,231,106,4,83,23,2,165.69,12300000,74235.0,4,1
26968,231,106,4,91,15,3,130.76999999999998,18200000,139176.0,3,1
26969,231,106,5,84,22,3,76.19,3660000,48038.0,2,1
26970,231,106,4,85,21,3,142.35,7400000,51985.0,3,1
26971,231,106,4,88,18,3,152.64000000000001,8750000,57324.0,3,1
26973,231,106,5,68,38,1,90.05,11600000,128817.0,3,0
26974,231,106,4,84,22,3,281.81,17000000,60324.0,4,1
26976,222,106,4,70,36,6,125.36,9400000,74984.0,5,0
26977,231,106,5,85,21,3,116.59,4800000,41170.0,2,1
26978,231,106,5,70,36,1,72.9,2750000,37723.0,3,1
26979,231,106,5,76,30,1,89.03,1760000,19769.0,3,0
26980,221,106,5,88,18,1,88.34,4800000,54336.0,3,0
26983,221,106,4,79,27,1,274.19,18700000,68201.0,4,1
26984,208,106,4,105,1,2,102.72,5844000,56893.0,3,0
26985,221,106,4,102,4,3,334.84000000000003,30400000,90790.0,3,1
26988,221,106,5,84,22,1,101.89,3200000,31406.0,3,0
26989,251,106,5,103,3,2,194.28,10200000,52502.0,3,1
26991,251,106,1,90,16,2,64.85,2000000,30840.0,2,1
26992,251,106,5,104,2,3,170.21,7920000,48140.0,3,1
26993,251,106,5,104,2,3,159.23,7300000,47393.0,3,1
26994,251,106,4,104,2,2,167.28,8880000,54721.0,3,1
26996,251,106,4,85,21,3,117.71000000000001,6700000,56920.0,3,1
26997,251,106,4,84,22,3,69.66,4380000,62877.0,2,1
26998,251,106,5,86,20,2,32.03,1980000,61817.0,1,1
26999,251,106,4,98,8,2,81.52000000000001,6200000,76055.0,2,1
27000,251,106,5,104,2,2,189.66,9000000,47453.0,3,1
27001,251,106,5,84,22,3,49.26,2500000,50751.0,2,1
27002,252,106,5,71,35,6,88.7,3300000,37204.0,1,0
27003,251,103,9,106,-3,3,171.98000000000002,17450000,101465.0,3,1
27004,251,103,9,106,-3,3,177.94,17270000,97055.0,3,1
27005,251,106,4,106,0,3,161.39999999999998,9900000,65025.0,3,1
27006,251,106,4,106,0,3,131.32,7780000,64679.0,2,1
27007,251,106,4,106,0,3,195.0,11880000,63958.0,3,1
27008,251,106,4,106,0,3,145.19,9000000,67259.0,2,1
27009,251,106,5,106,0,4,145.19,8900000,65500.0,2,1
27010,251,106,4,104,2,3,219.4,10800000,53041.0,4,1
27011,251,106,2,104,2,3,155.44,8750000,59604.0,3,1
27012,251,106,5,99,7,2,94.27000000000001,5200000,55161.0,2,1
27013,251,106,5,105,1,3,213.16,14370000,75565.0,3,1
27016,234,106,4,66,40,1,48.71,5150000,105728.0,4,0
27017,234,106,4,65,41,1,41.53,4400000,105948.0,3,0
27019,235,106,4,97,9,3,66.68,10850000,162717.0,2,1
27020,234,106,4,69,37,1,120.81,14500000,120023.0,4,0
27021,235,106,4,64,42,1,59.18,7800000,131801.0,2,0
27022,235,106,3,77,29,1,92.26,10800000,117060.0,3,0
27023,235,106,3,81,25,2,107.38999999999999,13880000,129249.0,2,1
27024,235,106,4,69,37,1,100.58,5200000,51700.0,3,0
27025,234,106,5,88,18,3,84.46000000000001,13460000,159365.0,2,1
27027,235,106,5,83,23,2,157.47,19080000,121166.0,3,1
27028,241,106,4,67,39,1,50.0,7150000,143000.0,4,0
27030,241,106,4,65,41,1,82.0,7000000,85366.0,5,0
27034,241,106,5,88,18,3,115.74,12500000,108001.0,2,1
27036,247,106,4,68,38,1,76.0,6600000,86842.0,4,0
27037,241,106,4,102,4,3,217.41,30500000,153541.0,3,1
27038,247,106,4,58,48,6,100.3,9300000,92722.0,6,0
27045,241,106,4,69,37,1,107.65,10000000,92894.0,4,0
27046,247,106,5,84,22,2,142.14000000000001,12500000,87941.0,3,1
27047,247,106,4,76,30,1,107.74,7800000,72397.0,3,0
27050,247,106,4,70,36,1,72.0,5500000,76389.0,2,0
27051,241,106,4,86,20,3,123.17999999999999,13000000,105537.0,2,1
27053,241,106,5,71,35,1,92.0,7200000,78261.0,4,0
27054,241,106,4,73,33,1,108.37,9500000,87663.0,3,0
27055,238,106,5,83,23,5,66.85,5050000,75542.0,1,1
27056,238,106,4,83,23,3,65.68,3800000,57856.0,3,1
27058,239,106,4,50,56,6,134.28,7850000,58460.0,2,0
27060,239,106,4,72,34,1,77.4,3780000,48837.0,3,0
27061,237,106,4,83,23,2,117.13,5850000,49945.0,3,0
27063,235,106,3,87,19,2,142.54,9200000,64543.0,3,1
27064,243,106,4,84,22,3,126.6,8200000,64771.0,3,1
27066,242,106,5,97,9,3,124.35,12980000,112633.0,2,1
27068,220,106,4,63,43,1,89.21,9600000,107611.0,3,0
27069,236,106,4,78,28,1,106.68,8500000,79678.0,3,0
27070,238,106,5,71,35,1,72.69,2000000,27514.0,1,0
27079,251,106,4,92,14,3,160.67000000000002,14450000,100596.0,3,1
27081,231,106,3,60,46,1,76.44,11000000,143904.0,6,0
27083,231,106,4,92,14,5,60.010000000000005,8500000,141643.0,1,1
27084,231,106,4,67,39,1,93.75,11000000,117333.0,3,0
27085,242,106,5,95,11,3,118.77,9500000,93262.0,2,1
27086,241,106,4,98,8,3,209.23,25450000,121636.0,2,1
27087,247,106,4,100,6,3,179.79000000000002,26600000,147950.0,3,1
27088,247,106,4,94,12,3,192.01999999999998,22000000,124774.0,5,1
27089,247,106,4,94,12,3,155.07999999999998,16330000,116173.0,0,1
27090,247,106,4,94,12,3,123.51,14370000,116347.0,1,1
27099,235,106,4,66,40,1,61.6,5450000,88474.0,4,0
27100,235,106,2,70,36,5,36.8,4650000,126359.0,1,1
27106,236,106,4,50,56,1,87.62,6860000,78293.0,3,0
27107,220,106,4,93,13,3,170.96,21080000,123304.0,4,1
27108,237,106,4,86,20,5,32.67,2760000,84455.0,1,1
27111,220,106,5,98,8,3,249.90999999999997,41580000,166380.0,3,1
27112,251,106,5,97,9,3,115.47,7220000,62527.0,2,1
27113,251,106,3,102,4,3,204.0,11300000,55392.0,3,1
27114,251,106,4,101,5,2,73.18,5280000,72151.0,2,1
27115,251,106,5,84,22,2,88.03,1950000,22152.0,2,1
27116,221,106,5,75,31,1,71.37,5680000,79585.0,3,0
27117,221,106,5,71,35,5,33.24,2100000,63177.0,1,1
27118,231,106,4,83,23,2,171.4,16800000,98016.0,3,1
27129,235,106,4,85,21,3,78.75999999999999,9000000,114271.0,2,1
27130,231,106,4,69,37,1,104.04,7600000,73049.0,3,0
27131,231,106,3,103,3,3,145.17000000000002,21500000,148102.0,3,1
27132,235,106,5,67,39,1,85.54,3900000,45593.0,3,0
27133,234,106,4,73,33,1,88.69,8800000,99222.0,3,0
27137,221,106,5,70,36,1,88.77,6250000,70407.0,3,0
27138,251,106,5,80,26,1,31.99,1750000,54705.0,0,1
27140,249,106,4,87,19,3,85.19,4800000,56345.0,2,1
27144,235,106,4,86,20,3,89.79,10900000,121394.0,2,1
27145,235,106,4,81,25,2,138.63000000000002,19000000,137055.0,5,1
27146,234,106,4,96,10,3,174.03,30650000,182602.0,3,1
27147,235,106,4,86,20,3,91.85,10900000,118672.0,2,1
27148,235,106,5,64,42,1,50.15,3750000,74776.0,2,0
27155,247,106,4,71,35,1,109.14,7300000,66887.0,3,0
27156,242,106,5,85,21,5,55.51,4100000,73861.0,1,0
27157,251,106,4,105,1,2,121.95,10780000,101045.0,2,0
27158,251,106,5,88,18,3,126.4,6400000,53684.0,3,1
27159,221,106,5,100,6,3,109.71000000000001,10000000,91149.0,2,1
27160,221,106,4,103,3,3,140.61,11930000,99013.0,2,1
27172,236,106,4,99,7,2,102.55,12180000,118771.0,3,1
27190,242,106,4,84,22,2,94.42999999999999,9700000,102722.0,2,1
27193,234,106,4,63,43,1,69.68,9500000,136338.0,3,0
27194,234,106,4,85,21,3,82.60000000000001,11600000,140436.0,2,1
27196,235,106,5,76,30,1,78.46,7650000,97502.0,3,0
27198,239,106,4,83,23,2,108.17,6150000,56855.0,3,1
27199,237,106,4,70,36,1,97.2,3500000,36008.0,3,0
27201,238,106,4,97,9,3,144.05,10680000,74141.0,3,1
27202,239,106,5,69,37,1,84.5,3300000,39053.0,4,0
27204,239,106,4,83,23,2,147.17,9680000,65774.0,3,1
27207,237,106,4,93,13,3,124.69,9040000,72500.0,3,1
27208,238,106,5,63,43,1,85.4,5400000,63232.0,3,0
27209,241,106,5,52,54,1,53.57,7300000,136270.0,0,0
27210,241,106,4,57,49,1,73.54,4500000,61191.0,2,0
27211,241,106,4,85,21,3,114.72999999999999,12800000,111566.0,3,1
27212,241,106,5,97,9,2,138.34,15400000,111320.0,3,0
27213,241,106,5,69,37,1,43.0,2152602,50061.0,3,0
27214,241,106,4,73,33,1,110.23,10900000,98884.0,4,0
27216,241,106,4,104,2,3,180.31,22360000,136119.0,3,1
27217,241,106,4,104,2,3,232.31,28270000,130207.0,4,1
27218,247,106,4,103,3,3,289.15999999999997,33000000,114124.0,0,1
27219,241,106,4,104,2,3,87.12,14900000,171028.0,2,1
27220,241,106,5,104,2,3,87.12,14600000,167585.0,2,1
27221,241,106,5,100,6,2,221.5,26000000,117381.0,3,1
27227,247,106,4,79,27,2,174.04999999999998,13000000,74691.0,4,1
27228,241,106,4,99,7,2,168.65,16680000,98903.0,3,1
27229,235,106,4,84,22,6,236.85,30000000,126662.0,6,0
27230,235,106,4,87,19,2,128.29,11080000,86367.0,3,1
27239,235,106,5,66,40,1,71.84,7900000,109967.0,3,0
27240,234,106,4,69,37,5,31.1,3500000,112540.0,0,1
27247,235,106,4,78,28,1,121.87,10500000,86157.0,4,0
27257,249,106,4,82,24,2,123.67,6500000,52559.0,3,0
27258,251,106,5,97,9,3,80.91,5700000,70440.0,3,1
27259,251,106,4,98,8,2,137.53,5800000,42173.0,2,0
27260,249,106,5,104,2,3,128.94,7430000,60909.0,1,1
27261,251,103,11,106,-3,3,277.5,26000000,93694.0,2,1
27262,251,106,5,85,21,3,66.00999999999999,3900000,59082.0,2,1
27263,251,106,4,103,3,2,137.77,6800000,49358.0,3,1
27265,251,106,5,78,28,1,63.45,6000000,94563.0,2,0
27266,251,106,5,76,30,6,120.82,11700000,96838.0,3,0
27268,251,106,4,84,22,3,64.95,3550000,54657.0,2,1
27270,251,106,5,71,35,1,46.87,2000000,42671.0,3,0
27272,221,106,4,72,34,6,105.53,5020000,47569.0,3,0
27273,221,106,4,77,29,1,104.35,7800000,74748.0,3,0
27274,221,106,5,83,23,3,78.16,7500000,95957.0,2,1
27275,221,106,3,105,1,3,151.09,15210000,105837.0,3,1
27280,231,106,4,84,22,3,106.78999999999999,5680000,53189.0,3,1
27281,231,106,3,64,42,1,85.16,10500000,123297.0,3,0
27282,231,106,3,85,21,6,132.73,12500000,94176.0,3,1
27283,231,106,4,67,39,2,172.22,17350000,100743.0,3,1
27290,231,106,4,98,8,3,181.08,17800000,98299.0,3,1
27291,231,106,4,89,17,3,172.18,16100000,93507.0,3,1
27292,231,106,4,88,18,3,69.80000000000001,7900000,113181.0,2,1
27303,231,106,4,98,8,3,170.79,17000000,99537.0,3,1
27304,231,106,4,95,11,6,187.54,14880000,79343.0,4,1
27305,231,106,3,99,7,3,122.46,10260000,83782.0,2,1
27307,242,106,4,86,20,3,91.74,9500000,103554.0,3,1
27309,242,106,4,68,38,1,70.52,5000000,70902.0,2,0
27310,243,106,4,80,26,2,118.77,9600000,80828.0,3,0
27313,242,106,4,97,9,3,64.46000000000001,6280000,97425.0,1,1
27318,242,106,4,78,28,1,105.1,10000000,95147.0,2,0
27319,242,106,4,89,17,3,227.38,17000000,74765.0,4,1
27320,248,106,4,84,22,3,102.6,7000000,68226.0,2,1
27321,242,106,2,96,10,5,64.43,7500000,116405.0,1,1
27324,242,106,5,83,23,3,198.12,17180000,86719.0,4,1
27325,242,106,5,65,41,1,71.42,5600000,78409.0,3,0
27326,242,106,4,72,34,1,96.6,3120000,32298.0,3,0
27330,248,106,4,86,20,2,112.14999999999999,7050000,62862.0,3,1
27332,220,106,4,61,45,1,117.54,14900000,126765.0,3,0
27333,236,106,4,79,27,3,123.47,9300000,75322.0,3,1
27337,236,106,4,73,33,1,91.76,8750000,95357.0,3,0
27338,236,106,3,70,36,1,61.67,7000000,113507.0,2,0
27339,220,106,4,98,8,5,44.44,8880000,199820.0,0,1
27340,220,106,3,64,42,1,36.0,3800000,105556.0,2,0
27341,220,106,5,88,18,3,98.93,15960000,161326.0,3,1
27342,220,106,3,96,10,3,137.93,11200000,81201.0,3,1
27343,220,106,4,102,4,3,83.52,8750000,104765.0,2,1
27345,236,106,4,103,3,3,133.61,16000000,119752.0,3,1
27346,220,106,4,70,36,1,85.25,8880000,104164.0,3,0
27347,236,106,4,70,36,1,80.92,10000000,123579.0,3,0
27349,220,106,4,50,56,1,94.5,7500000,79365.0,3,0
27350,220,106,5,84,22,2,118.48,13800000,116475.0,3,1
27351,220,106,4,50,56,1,63.62,8800000,138321.0,4,0
27352,220,106,4,83,23,2,80.23,8730000,108812.0,4,1
27354,236,106,4,70,36,1,93.94,9000000,95806.0,3,0
27355,220,106,5,63,43,1,154.65,21000000,135790.0,3,0
27356,236,105,12,68,37,1,93.84,12700000,135337.0,3,0
27357,236,106,4,83,23,5,54.669999999999995,3500000,64020.0,1,1
27358,236,106,5,74,32,1,99.51,7200000,72355.0,3,0
27359,220,106,4,72,34,1,75.9,7200000,94862.0,2,0
27360,236,106,4,84,22,3,99.14999999999999,8850000,89259.0,3,1
27363,236,106,4,81,25,1,124.24000000000001,5500000,44269.0,3,0
27366,244,106,5,84,22,3,109.39,7600000,69476.0,3,1
27370,244,106,5,97,9,3,146.3,10500000,71770.0,2,1
27377,242,106,5,85,21,1,99.81,7250000,72638.0,3,0
27381,231,106,4,85,21,3,107.88,4800000,44494.0,2,1
27383,231,106,4,101,5,3,196.29,25000000,127363.0,3,1
27385,231,106,5,84,22,5,24.83,2500000,100685.0,1,1
27386,222,106,5,85,21,3,128.79000000000002,6050000,46976.0,3,1
27387,231,106,4,83,23,1,105.11999999999999,12680000,120624.0,3,0
27388,221,106,4,86,20,3,68.24000000000001,6200000,90856.0,2,1
27389,208,106,5,89,17,3,83.86,2600000,31004.0,2,1
27391,221,106,5,69,37,1,76.16,5500000,72216.0,2,0
27392,221,106,4,77,29,6,226.03,19800000,87599.0,7,1
27393,221,106,4,85,21,3,76.31,6750000,88455.0,2,1
27395,251,106,5,103,3,3,192.32,9500000,49397.0,3,1
27399,251,106,5,96,10,5,33.84,2320000,68558.0,0,1
27402,251,106,5,104,2,3,154.70999999999998,7500000,48703.0,3,1
27403,251,104,5,106,-2,3,160.5,14630000,108535.0,3,1
27404,251,103,10,106,-3,3,156.19,15580000,116190.0,3,1
27405,251,106,4,106,0,3,164.47,16000000,111961.0,3,1
27407,249,106,5,84,22,3,114.13,6500000,56953.0,3,1
27410,251,106,5,105,1,3,105.71000000000001,5800000,54867.0,3,1
27411,252,106,5,105,1,6,213.99,12230000,57152.0,5,0
27412,249,106,5,83,23,3,121.14999999999999,5000000,41271.0,3,1
27413,251,106,5,69,37,1,74.12,3700000,49919.0,5,0
27414,251,102,10,105,-3,3,232.95,21110000,98780.0,4,0
27415,251,106,5,105,1,3,251.37,15950000,69347.0,3,1
27416,251,106,4,105,1,3,251.37,14280000,67045.0,3,1
27418,235,106,4,90,16,5,61.02,5400000,88496.0,1,1
27419,234,106,3,85,21,3,183.21,10500000,66367.0,4,1
27421,235,106,3,65,41,1,88.16,10000000,113430.0,4,0
27423,241,106,4,98,8,2,130.21,14000000,107519.0,2,1
27424,241,106,4,66,40,1,77.0,7360000,95584.0,3,0
27425,241,106,4,69,37,1,107.0,10500000,98131.0,5,0
27427,241,106,4,64,42,1,18.44,2750000,149132.0,0,0
27428,247,106,5,86,20,3,132.85,11100000,83553.0,3,1
27429,241,106,5,89,17,3,58.480000000000004,7400000,126539.0,2,1
27430,241,106,5,67,39,1,108.0,11620000,107593.0,4,0
27431,241,106,5,67,39,1,64.0,7150000,111719.0,2,0
27432,247,106,5,67,39,1,42.5,3650000,85882.0,2,0
27437,241,106,5,70,36,1,76.0,2802000,36868.0,3,0
27439,239,106,4,83,23,2,108.91,5100000,46828.0,3,1
27441,237,106,4,95,11,3,174.33999999999997,12500000,71699.0,3,0
27445,235,106,3,70,36,1,93.75,12000000,128000.0,3,0
27448,234,106,1,61,45,1,76.35,11500000,150622.0,3,0
27451,242,106,4,92,14,2,91.36999999999999,8860000,96968.0,3,0
27462,220,106,4,86,20,5,21.759999999999998,2400000,110294.0,1,1
27463,220,106,4,50,56,1,60.76,6500000,106978.0,2,0
27464,220,106,5,50,56,1,92.04,7200000,78227.0,5,0
27468,237,106,4,81,25,2,55.22,3320000,60123.0,2,1
27469,221,106,5,88,18,3,64.65,5000000,77340.0,4,1
27470,221,106,4,87,19,3,75.22999999999999,7200000,95707.0,5,1
27471,251,102,3,105,-3,3,145.24,9750000,78642.0,2,1
27472,251,102,11,105,-3,3,191.76,15550000,91149.0,3,1
27473,251,102,6,105,-3,3,145.24,9420000,75607.0,2,1
27474,251,102,5,105,-3,3,191.71,13880000,80418.0,3,1
27475,251,102,4,105,-3,3,171.17000000000002,10220000,67731.0,3,1
27476,251,106,5,105,1,3,193.03,12880000,75267.0,3,1
27477,251,106,4,105,1,3,191.71,13620000,78742.0,3,1
27478,251,106,4,105,1,3,183.93,11110000,65871.0,3,1
27479,251,106,3,105,1,3,171.17000000000002,10270000,67360.0,3,1
27480,251,106,4,85,21,3,118.72,11150000,93918.0,3,1
27483,247,106,4,99,7,3,227.79000000000002,23000000,124774.0,3,1
27486,235,106,5,88,18,5,45.199999999999996,7280000,161062.0,1,1
27487,242,106,4,94,12,3,193.34,16880000,87307.0,4,1
27489,239,106,4,69,37,1,78.06,3400000,43556.0,2,0
27490,239,106,5,83,23,2,120.94,5500000,45477.0,3,1
27491,251,106,5,100,6,3,182.01999999999998,9900000,54390.0,3,1
27492,251,106,4,103,3,3,155.36,9650000,62110.0,3,1
27493,251,106,3,92,14,3,52.71,5360000,101708.0,1,1
27495,252,106,5,83,23,2,82.13,2880000,35066.0,3,1
27498,235,106,5,63,43,1,73.18,8500000,116152.0,3,0
27503,251,106,4,97,9,3,171.45,8880000,51794.0,3,0
27504,251,106,5,97,9,2,148.06,9700000,65514.0,2,1
27505,251,106,5,96,10,3,43.870000000000005,5000000,113973.0,1,1
27508,237,106,5,84,22,2,84.33,5500000,65220.0,3,1
27510,237,106,4,85,21,2,74.87,6500000,86817.0,2,1
27513,236,106,4,65,41,1,81.48,6100000,74865.0,3,0
27516,234,106,4,74,32,1,90.28,10000000,110767.0,5,0
27517,235,106,4,66,40,1,81.0,8300000,102469.0,3,0
27525,247,106,4,99,7,3,224.4,23000000,123630.0,3,1
27527,231,106,3,50,56,1,38.8,2555980,65876.0,4,0
27528,231,106,4,89,17,3,177.06,12500000,70594.0,3,1
27529,231,106,4,100,6,3,347.51,52300000,168856.0,6,1
27530,251,106,5,84,22,3,182.42,13880000,76088.0,2,1
27531,221,106,4,100,6,3,69.25,9600000,138628.0,2,1
27533,238,106,3,70,36,1,70.24,3830000,54527.0,2,0
27536,220,106,4,101,5,3,143.06,16000000,141586.0,2,1
27537,220,106,4,95,11,3,94.77,13400000,141395.0,3,1
27538,220,106,4,87,19,3,142.25,16080000,122008.0,3,1
27539,220,106,4,96,10,5,40.64,5730000,140994.0,1,1
27540,220,106,5,100,6,3,158.82999999999998,22150000,165354.0,3,1
27541,220,106,5,90,16,3,58.95,9280000,157422.0,3,1
27542,236,106,5,83,23,2,91.97999999999999,9180000,99804.0,3,1
27543,220,106,4,86,20,3,102.71,15300000,148963.0,3,1
27544,242,106,4,85,21,3,101.48,8320000,81987.0,3,1
27546,248,106,4,87,19,3,124.36,7550000,69723.0,4,1
27555,235,106,5,85,21,2,85.24000000000001,9700000,113796.0,2,0
27556,235,106,5,62,44,1,103.08,8500000,82460.0,3,0
27563,235,106,5,87,19,3,142.0,6400000,45070.0,3,1
27567,238,106,5,50,56,1,106.51,6050000,56802.0,3,0
27569,238,106,5,84,22,3,83.72,7200000,86001.0,2,1
27570,241,106,5,88,18,5,38.08,4650000,122111.0,1,0
27574,247,106,5,84,22,2,97.80000000000001,10300000,105317.0,3,0
27576,247,106,5,67,39,1,79.0,9200000,116456.0,3,0
27578,247,106,4,77,29,1,109.76,8900000,81086.0,3,0
27581,241,106,5,85,21,3,114.67,12500000,109008.0,3,1
27582,235,106,5,67,39,1,82.5,8000000,96970.0,3,0
27583,235,106,5,97,9,5,41.86,5750000,137363.0,1,1
27585,235,106,5,85,21,3,129.62,14000000,108008.0,2,1
27588,251,106,5,105,1,3,80.4,5500000,68408.0,2,1
27589,251,106,5,103,3,3,79.7,5600000,70263.0,2,1
27590,249,106,5,84,22,3,143.98,6300000,43756.0,3,1
27591,251,106,5,99,7,3,145.89,9000000,61690.0,3,1
27592,251,106,5,105,1,3,208.36,11400000,56982.0,4,1
27593,251,106,5,105,1,3,220.71,17380000,84486.0,4,1
27594,251,106,5,105,1,3,101.55,5800000,57115.0,3,1
27595,251,106,5,81,25,1,108.29,3400000,31397.0,6,1
27596,251,106,4,105,1,3,170.4,7980000,50876.0,3,1
27597,251,106,5,96,10,3,108.37,12380000,114238.0,3,1
27598,249,106,5,101,5,3,85.85,9900000,115317.0,2,1
27601,221,106,4,86,20,3,111.08000000000001,9000000,81023.0,3,1
27603,221,106,5,82,24,2,160.32999999999998,15000000,93557.0,4,1
27612,221,106,4,105,1,3,109.0,11200000,102752.0,2,1
27613,221,106,5,90,16,2,63.160000000000004,5800000,91830.0,3,1
27614,221,106,5,74,32,1,116.95,9000000,76956.0,3,0
27616,208,106,5,68,38,1,62.62,3500000,55893.0,2,0
27617,221,106,4,77,29,1,135.37,11180000,82588.0,3,0
27618,221,106,3,72,34,3,128.87,9400000,72942.0,3,1
27620,222,106,5,83,23,1,128.76,9000000,69897.0,4,0
27621,231,106,5,74,32,5,63.55,1980000,31157.0,1,0
27625,231,106,5,50,56,1,69.24,12150000,175477.0,2,0
27626,231,106,3,89,17,5,49.72,6994000,140668.0,0,1
27627,231,106,5,50,56,1,97.04,11600000,119538.0,3,0
27628,231,106,5,84,22,5,31.55,3500000,110935.0,1,1
27630,231,106,5,50,56,1,86.03,15000000,174358.0,4,0
27631,231,106,4,72,34,1,94.06,6800000,72294.0,3,0
27636,248,106,4,82,24,3,105.54,7350000,69642.0,3,1
27641,242,106,4,66,40,1,88.39,3660000,41407.0,2,0
27670,242,106,5,92,14,2,91.53999999999999,10500000,114704.0,2,1
27672,242,106,3,80,26,3,267.64,15700000,73012.0,4,1
27674,244,106,4,95,11,2,164.69,10200000,61935.0,3,1
27683,242,106,2,67,39,1,76.86,7000000,91075.0,3,0
27684,243,106,4,92,14,2,134.42000000000002,11200000,83321.0,3,1
27685,242,106,3,78,28,1,69.04,4400000,63731.0,3,0
27687,242,106,5,77,29,1,94.51,6900000,73008.0,3,0
27688,244,106,4,96,10,3,71.11000000000001,5100000,71720.0,2,1
27692,244,106,5,97,9,3,186.76999999999998,13100000,70140.0,3,1
27693,244,106,4,96,10,3,212.39,17000000,80038.0,3,1
27698,242,106,2,83,23,2,74.39999999999999,6200000,83333.0,2,1
27700,242,106,5,84,22,3,74.8,7700000,102941.0,2,1
27701,242,106,5,67,39,1,59.35,5000000,84246.0,3,0
27702,242,106,5,89,17,2,203.53,15000000,73699.0,4,0
27705,242,106,4,72,34,1,80.78,7100000,87893.0,3,0
27735,248,106,4,81,25,3,146.69,7750000,52833.0,3,1
27754,244,106,5,96,10,3,130.83,8800000,67263.0,3,1
27774,242,106,3,83,23,2,104.73,11000000,105032.0,3,0
27834,242,106,3,74,32,1,75.7,7000000,92470.0,3,0
27851,220,106,4,50,56,1,61.03,7350000,120433.0,3,0
27855,220,106,5,88,18,3,145.37,15000000,103185.0,3,1
27856,220,106,4,65,41,1,86.17,7300000,84716.0,3,0
27859,220,106,4,50,56,1,130.51999999999998,13620000,104352.0,4,0
27860,220,106,5,103,3,3,144.48000000000002,16000000,110742.0,2,1
27861,236,106,4,83,23,3,89.42,8200000,91702.0,3,1
27863,220,106,4,50,56,1,82.03,8600000,104840.0,3,0
27864,220,106,3,50,56,1,65.04,6000000,92251.0,2,0
27865,220,106,5,75,31,1,97.49,8700000,89240.0,3,0
27867,220,106,4,99,7,3,173.57,15800000,91030.0,3,1
27869,220,106,5,64,42,5,11.52,1200000,104167.0,1,0
27870,220,106,4,50,56,1,87.84,7500000,85383.0,3,0
27872,220,106,5,97,9,5,37.91,7500000,197837.0,0,1
27873,220,106,5,71,35,1,70.3,8000000,113798.0,2,0
27874,220,105,10,69,36,1,78.02,7000000,89721.0,4,0
27875,236,106,4,102,4,3,94.6,7250000,76638.0,2,1
27877,236,106,4,83,23,3,133.9,13000000,97087.0,3,1
27878,220,106,4,85,21,2,117.61,12000000,102032.0,3,1
27879,220,106,4,50,56,2,129.12,15500000,120043.0,3,1
27882,220,106,3,88,18,3,115.48,14800000,128161.0,3,1
27884,220,106,3,95,11,3,150.7,18000000,119443.0,3,1
27885,220,106,4,50,56,1,86.84,7400000,85214.0,3,0
27886,220,106,5,87,19,3,163.32,22580000,138256.0,3,1
27887,236,106,4,70,36,1,87.33,8000000,91607.0,3,0
27888,236,106,3,72,34,1,77.67,6850000,88194.0,3,0
27889,220,106,5,50,56,1,67.95,6850000,100809.0,3,0
27929,248,106,5,86,20,3,88.36,6600000,74694.0,3,1
27943,243,106,4,76,30,1,97.9,6500000,66394.0,5,0
27946,242,106,5,72,34,2,88.33,8350000,94532.0,3,1
27947,244,106,4,96,10,3,164.92000000000002,11500000,69731.0,3,1
27957,242,106,4,78,28,1,95.89,8500000,88643.0,3,0
27959,242,106,5,88,18,3,55.580000000000005,5300000,95358.0,3,1
27960,244,106,5,96,10,2,122.15,8300000,67949.0,2,1
27963,242,106,4,66,40,1,76.8,5900000,76823.0,2,0
