,code,trade_year,trade_month,buildfinyear,houseage,buildstyle,area,pricettl,priceper,rooms,manage_y1n0
36033,251,107,9,107,0,2,124.01,7180000,67452.0,2,0
36034,251,107,8,98,9,3,69.84,6000000,85911.0,2,1
36036,242,107,9,63,44,1,20.2,1470000,72772.0,3,0
36037,242,107,10,79,28,3,215.32999999999998,16000000,74305.0,3,1
36038,248,107,9,76,31,1,81.74,4800000,58723.0,3,0
36041,221,107,10,96,11,3,40.160000000000004,4950000,123257.0,0,1
36042,221,107,10,73,34,1,91.5,7400000,80874.0,3,0
36044,221,107,8,84,23,3,99.71000000000001,5900000,59172.0,2,1
36045,221,107,10,84,23,2,81.54,6200000,76036.0,2,1
36046,221,107,9,85,22,5,54.44,4300000,78986.0,1,1
36049,221,107,9,98,9,3,255.81,27500000,107502.0,4,1
36050,221,107,9,83,24,3,54.11,4300000,79468.0,2,1
36062,221,107,9,86,21,3,99.84,12300000,123197.0,3,1
36063,251,107,9,88,19,3,186.03,6000000,32253.0,3,1
36064,251,107,9,100,7,3,116.55,8100000,69498.0,2,1
36067,249,107,8,98,9,2,161.85,10600000,65493.0,3,1
36068,251,107,9,102,5,3,129.99,7500000,57697.0,2,1
36069,251,107,10,97,10,3,137.9,8500000,61643.0,3,1
36070,251,107,9,103,4,3,122.5,6280000,51265.0,2,1
36077,241,107,10,63,44,1,78.67,6500000,82624.0,4,0
36078,247,107,8,76,31,1,105.81,6200000,58596.0,3,0
36087,234,107,9,58,49,6,108.63,21000000,193317.0,5,0
36089,234,107,8,62,45,1,55.32,5680000,102675.0,1,0
36091,234,107,9,67,40,1,115.56,10800000,93458.0,6,0
36092,235,107,10,85,22,1,121.38,13000000,107102.0,3,1
36093,241,107,10,66,41,1,66.0,4500000,68182.0,3,0
36094,241,107,9,74,33,1,105.56,7400000,70102.0,3,0
36095,247,107,8,92,15,2,73.74000000000001,8650000,117304.0,2,0
36097,241,107,9,87,20,3,102.47,11950000,116619.0,2,1
36099,241,107,9,70,37,1,86.0,6300000,73256.0,3,0
36104,241,107,9,54,53,6,83.16,12800000,153920.0,5,0
36106,241,107,9,65,42,1,69.0,6000000,86957.0,3,0
36119,242,107,8,69,38,1,40.53,3250000,80188.0,3,0
36120,242,107,9,71,36,1,70.49,4700000,66676.0,3,0
36121,242,107,9,85,22,3,43.13,4600000,106654.0,1,1
36122,248,107,10,86,21,5,54.190000000000005,3400000,62742.0,1,1
36126,242,107,9,96,11,3,130.81,13720000,104885.0,2,1
36127,242,107,9,80,27,2,93.59,8750000,93493.0,3,1
36128,242,107,9,84,23,3,130.04,8800000,67671.0,2,1
36129,231,107,9,90,17,3,45.690000000000005,4850000,106150.0,2,1
36130,231,107,10,93,14,3,73.51,12230000,166372.0,2,1
36134,231,107,9,61,46,6,86.4,10000000,115741.0,2,0
36135,231,107,10,74,33,2,130.98,8400000,64132.0,3,1
36137,231,107,10,66,41,1,82.93,8800000,106114.0,3,0
36139,231,107,9,88,19,3,102.15,14300000,139990.0,2,1
36140,231,107,9,85,22,2,134.63,6600000,49023.0,3,1
36141,231,107,10,71,36,1,86.66,6700000,77314.0,3,0
36142,231,107,10,86,21,2,92.67999999999999,5000000,53949.0,3,1
36144,231,107,9,70,37,1,89.1,4200000,47138.0,3,0
36150,242,107,10,69,38,1,0.87,63880,0.0,5,0
36151,242,107,10,69,38,1,93.15,6100000,65486.0,5,0
36157,244,107,7,97,10,2,71.19,4000000,56188.0,2,0
36159,236,107,9,73,34,1,87.17,6300000,72273.0,3,0
36160,220,107,9,86,21,5,57.589999999999996,7700000,133704.0,1,1
36161,220,107,9,50,57,1,102.81,8500000,82677.0,3,0
36162,236,107,8,82,25,2,92.94999999999999,7700000,82840.0,3,1
36163,220,107,10,102,5,3,194.79000000000002,23000000,118076.0,4,1
36166,236,107,9,95,12,3,134.24,11000000,81943.0,3,1
36167,220,107,9,83,24,3,222.26,23200000,104382.0,4,1
36168,220,107,9,64,43,1,70.28,6920000,98463.0,3,0
36170,220,107,10,50,57,1,77.0,14500000,188312.0,3,0
36171,236,107,9,83,24,3,113.85,12450000,109354.0,3,1
36172,236,107,9,81,26,3,98.56,9500000,96388.0,3,1
36174,220,107,10,50,57,1,68.41,5000000,73089.0,2,0
36175,220,107,9,89,18,3,181.77,26480000,145679.0,2,1
36176,220,107,8,68,39,1,59.83,7500000,125355.0,4,0
36178,220,107,8,83,24,3,215.1,17100000,79498.0,4,1
36183,236,107,9,100,7,3,193.37,22180000,114702.0,4,1
36184,236,107,10,83,24,5,56.56,3600000,63649.0,1,1
36185,236,107,9,78,29,1,101.32,8800000,86854.0,3,0
36186,236,107,10,84,23,5,31.89,3850000,120728.0,1,1
36187,220,107,9,98,9,3,131.14999999999998,15600000,118948.0,2,1
36189,236,107,10,82,25,3,143.17999999999998,14150000,98827.0,4,1
36190,220,107,9,68,39,1,66.84,8500000,127169.0,2,0
36192,220,107,6,90,17,5,58.95,9400000,159457.0,1,1
36193,236,107,9,83,24,2,64.68,6250000,96630.0,2,1
36196,236,107,9,83,24,3,89.42,8900000,99530.0,2,1
36197,220,107,9,98,9,5,72.75999999999999,14100000,193788.0,1,1
36208,242,107,9,57,50,6,65.24,9500000,145616.0,3,0
36209,242,107,9,66,41,1,73.86,7800000,105605.0,3,0
36210,242,107,9,87,20,3,156.93,13000000,82839.0,3,1
36212,244,107,10,96,11,3,169.6,10580000,62382.0,3,1
36213,248,107,9,84,23,3,147.7,8300000,56195.0,3,1
36215,231,107,10,87,20,1,79.45,4500000,56639.0,2,1
36216,231,107,10,80,27,1,130.99,5000000,38171.0,3,1
36217,231,107,9,72,35,6,111.27,10400000,93466.0,4,1
36218,231,107,9,91,16,3,64.88,6800000,104809.0,2,1
36219,231,107,10,85,22,3,103.81,5200000,50092.0,2,1
36221,231,107,10,98,9,3,216.95,23860000,109979.0,4,1
36222,231,107,9,74,33,1,121.92,6300000,51673.0,4,1
36227,242,107,9,97,10,3,88.29,7500000,84947.0,1,1
36234,242,107,9,95,12,3,145.13,16700000,115069.0,4,1
36235,243,107,9,97,10,3,144.06,14080000,97737.0,3,1
36241,242,107,8,81,26,2,163.04999999999998,11880000,72861.0,2,1
36249,241,107,9,98,9,3,160.47,15000000,93475.0,3,1
36252,241,107,9,85,22,1,57.85,6500000,112360.0,3,0
36253,241,107,10,97,10,3,272.38,28200000,112120.0,4,1
36254,247,107,10,70,37,1,80.0,4000000,50000.0,4,0
36256,241,107,9,99,8,3,52.53,7150000,136113.0,1,1
36257,247,107,9,94,13,2,138.86,16600000,119545.0,4,1
36258,241,107,10,66,41,1,67.0,6550000,97761.0,3,0
36259,241,107,9,85,22,1,53.06,5650000,106483.0,3,0
36263,235,107,10,69,38,1,136.27,13000000,95399.0,4,0
36264,235,107,9,86,21,2,138.22,13000000,94053.0,3,1
36265,234,107,10,87,20,3,79.72999999999999,11500000,144237.0,2,1
36266,235,107,10,66,41,1,80.52,9000000,111773.0,3,0
36270,235,107,9,67,40,1,65.35,7250000,110941.0,2,0
36273,247,107,9,82,25,3,83.15,10500000,126278.0,3,1
36277,251,107,8,106,1,3,204.26,15130000,78382.0,3,1
36278,252,107,10,86,21,2,60.36,3250000,53844.0,1,1
36279,224,107,9,82,25,1,111.88,2600000,23239.0,3,0
36282,251,107,8,106,1,3,145.43,10750000,78059.0,3,1
36283,251,107,9,106,1,3,150.16,8250000,54941.0,2,1
36284,251,107,9,92,15,3,263.40999999999997,26000000,98709.0,3,1
36285,249,107,9,95,12,3,142.49,8390000,58881.0,3,1
36286,221,107,10,70,37,1,76.8,5300000,69010.0,3,0
36287,221,107,9,86,21,5,45.82,4000000,87298.0,0,1
36288,221,107,10,70,37,6,159.3,6500000,40804.0,4,1
36290,221,107,9,77,30,1,93.35,7800000,83548.0,3,0
36291,221,107,10,86,21,3,158.8,11000000,69270.0,3,1
36292,221,107,9,84,23,3,114.03,12000000,105235.0,3,1
36294,220,107,7,101,6,2,157.73,13900000,88125.0,3,1
36296,235,107,10,66,41,1,93.18,10000000,107319.0,3,0
36297,235,107,8,98,9,2,144.56,13800000,95462.0,3,1
36298,238,107,9,83,24,3,229.35999999999999,13520000,58947.0,5,0
36302,237,107,10,50,57,1,107.32,6000000,55908.0,2,0
36304,243,107,10,94,13,3,109.67,9200000,83888.0,3,1
36305,221,107,10,96,11,3,127.75,11500000,90287.0,4,1
36306,231,107,9,70,37,1,99.27,9500000,95699.0,1,0
36307,242,107,9,76,31,1,103.18,8200000,79473.0,3,0
36310,242,107,8,63,44,1,65.72,6500000,98904.0,3,0
36312,238,107,10,98,9,2,245.91000000000003,16000000,73624.0,4,1
36313,235,107,5,86,21,3,118.07,11600000,117907.0,2,1
36315,235,107,6,88,19,3,207.99,35900000,203697.0,3,1
36319,247,107,9,70,37,1,87.0,8700000,100000.0,3,0
36322,237,107,9,80,27,1,104.03999999999999,6500000,62476.0,5,0
36325,238,107,9,83,24,3,47.03,3650000,77610.0,2,1
36327,220,107,10,66,41,1,85.11,7500000,88121.0,2,0
36328,220,107,9,96,11,3,110.82,9200000,87779.0,2,1
36329,238,107,9,78,29,1,131.15,5700000,43462.0,3,0
36330,238,107,9,93,14,2,201.82,19300000,95630.0,4,1
36332,235,107,9,82,25,3,148.23999999999998,16000000,107926.0,3,1
36340,235,107,8,88,19,3,168.48,18500000,109805.0,3,1
36344,235,107,7,81,26,2,120.92999999999999,13880000,114777.0,3,1
36346,235,107,10,69,38,1,82.68,13580000,164248.0,3,0
36349,235,107,9,66,41,1,96.41,6820000,70740.0,3,0
36350,238,107,10,67,40,2,76.83,5800000,75491.0,2,0
36351,220,107,10,97,10,3,154.54,18500000,122264.0,3,1
36352,236,107,9,76,31,1,94.81,9280000,97880.0,3,0
36353,236,107,10,83,24,3,86.80000000000001,9780000,112673.0,2,1
36354,220,107,10,50,57,1,65.19,4900000,75165.0,3,0
36360,247,107,9,83,24,3,147.23,16780000,113971.0,3,1
36361,241,107,8,80,27,3,151.5,12230000,80726.0,0,1
36362,241,107,6,101,6,3,263.7,28940000,122249.0,3,1
36363,241,107,9,84,23,2,98.0,11500000,117347.0,3,1
36364,247,107,7,94,13,3,155.07999999999998,17500000,127280.0,3,1
36366,247,107,9,86,21,3,108.67,10000000,92022.0,3,1
36367,247,107,9,97,10,3,122.07,14150000,126361.0,3,1
36368,251,107,10,97,10,2,206.27,12000000,59688.0,4,1
36370,251,107,9,101,6,3,256.81,15180000,61385.0,2,1
36371,235,107,10,87,20,5,57.0,6850000,120175.0,1,1
36373,239,107,9,86,21,2,147.93,7500000,50700.0,4,1
36374,243,107,9,92,15,3,127.95,11960000,93467.0,3,1
36377,231,107,9,99,8,3,154.17000000000002,23100000,151313.0,4,1
36378,221,107,8,81,26,2,108.9,9330000,85675.0,3,1
36379,244,107,10,97,10,3,194.8,13250000,66952.0,4,1
36388,220,107,9,95,12,3,325.96,36880000,113143.0,5,1
36389,236,107,9,88,19,1,57.19,3200000,55954.0,1,0
36390,220,107,10,96,11,3,203.32999999999998,33530000,164904.0,4,1
36393,251,107,10,101,6,3,176.48,12000000,67996.0,3,1
36395,221,107,10,83,24,3,103.65,8600000,82972.0,3,1
36397,221,107,10,84,23,3,114.85,8700000,75751.0,3,1
36398,221,107,10,81,26,2,55.72,1900000,34093.0,0,1
36399,221,107,10,68,39,1,154.4,8500000,55052.0,6,0
36400,221,107,9,87,20,3,142.24,11500000,80849.0,2,1
36401,221,107,9,88,19,3,171.8,12080000,70310.0,2,1
36402,221,107,10,84,23,2,81.5,7200000,88344.0,2,1
36406,221,107,9,88,19,3,211.82999999999998,14000000,66091.0,3,1
36408,221,107,10,101,6,3,101.13,11600000,114704.0,2,1
36409,251,107,9,103,4,3,248.94,13560000,54471.0,4,1
36411,251,107,10,91,16,2,52.28,3440000,65800.0,2,1
36412,251,107,10,103,4,3,215.57,11200000,51955.0,4,1
36413,251,107,7,106,1,3,161.38,16180000,111500.0,3,1
36414,249,107,9,71,36,1,97.76,3350000,34268.0,3,0
36415,251,107,10,103,4,3,155.98000000000002,9400000,60264.0,3,1
36417,251,107,10,97,10,2,74.19,5450000,73460.0,2,1
36418,251,107,9,98,9,3,385.62,18500000,47975.0,4,1
36419,251,107,9,103,4,3,132.4,9800000,74018.0,2,1
36420,252,107,10,71,36,1,94.93,2020000,21279.0,4,0
36422,252,107,8,107,0,6,187.03,9100000,48655.0,5,0
36424,251,107,8,100,7,3,306.52,21500000,70142.0,3,1
36427,249,107,9,104,3,3,136.46,7750000,60583.0,2,1
36429,251,107,10,84,23,3,74.61,5900000,79078.0,2,1
36430,251,107,9,106,1,3,115.41,5890000,58543.0,0,1
36431,251,107,9,106,1,3,150.24,8360000,61488.0,0,1
36432,251,107,9,106,1,3,115.41,5850000,58027.0,0,1
36433,251,107,9,106,1,3,115.48,5960000,59392.0,0,1
36434,253,107,9,58,49,6,137.13,6736780,49127.0,3,0
36435,251,107,10,105,2,3,240.08,13000000,59169.0,3,1
36436,251,103,1,107,-4,3,344.51,47280000,176774.0,4,1
36437,251,107,9,82,25,2,109.67,5500000,50150.0,3,1
36438,251,107,10,88,19,3,108.07,5750000,53206.0,3,1
36439,251,107,9,103,4,3,131.07,9280000,70802.0,3,1
36440,251,107,10,96,11,5,33.84,2320000,68558.0,0,1
36441,251,107,10,70,37,1,75.7,4880000,64465.0,6,0
36443,235,107,6,97,10,3,104.4,16450000,157567.0,2,1
36445,234,107,6,58,49,6,267.9,53000000,197835.0,4,0
36448,235,107,9,84,23,3,127.92999999999999,14000000,109435.0,4,1
36449,234,107,9,63,44,1,103.75,13300000,128193.0,3,0
36451,241,107,9,66,41,6,290.0,16000000,55172.0,5,0
36452,241,107,10,85,22,3,140.72,15236569,108276.0,4,1
36453,247,107,10,104,3,3,188.51999999999998,23990000,137085.0,3,1
36454,247,107,8,89,18,3,101.46000000000001,10500000,103489.0,3,1
36455,247,107,10,84,23,2,91.9,8500000,92492.0,2,0
36456,247,107,10,87,20,3,141.88,13700000,96560.0,3,1
36457,241,107,9,96,11,3,149.39,13600000,91037.0,3,1
36459,247,107,10,77,30,1,51.09,2500000,48933.0,3,0
36460,241,107,8,86,21,5,27.119999999999997,3500000,129056.0,1,1
36462,247,107,10,82,25,2,136.77,10800000,78965.0,4,1
36464,247,107,10,89,18,3,119.95,12500000,104210.0,3,1
36465,242,107,9,70,37,1,78.4,6500000,82908.0,3,0
36468,242,107,9,80,27,3,148.22,10800000,72865.0,3,1
36469,242,107,8,96,11,3,189.11,20000000,105759.0,4,1
36471,244,107,9,95,12,3,249.14,17800000,71446.0,4,1
36473,242,107,8,66,41,1,77.76,6500000,83591.0,4,0
36474,242,107,9,88,19,3,75.47,6320000,83742.0,4,1
36475,242,107,9,68,39,1,89.7,7000000,78038.0,3,0
36476,242,107,10,69,38,1,95.01,7100000,74729.0,4,0
36477,242,107,9,96,11,3,189.44,18000000,95017.0,4,1
36480,242,107,9,85,22,3,101.52,9100000,89638.0,3,1
36482,242,107,10,72,35,1,116.0,9880000,85172.0,0,0
36492,231,107,8,85,22,3,69.28999999999999,4500000,64944.0,2,1
36503,231,107,8,81,26,3,178.64000000000001,14900000,83408.0,3,1
36504,231,107,8,36,71,6,34.18,18200000,532475.0,3,0
36508,231,107,10,102,5,2,154.6,14800000,103498.0,3,1
36509,231,107,8,67,40,1,75.17,3400000,45231.0,3,0
36513,244,107,9,95,12,3,119.39999999999999,9900000,82915.0,2,1
36521,220,107,10,96,11,3,40.54,6000000,148002.0,1,0
36522,236,107,9,88,19,2,172.97,11500000,66486.0,3,1
36524,220,107,10,88,19,2,101.18,15300000,151216.0,3,1
36525,220,107,9,50,57,2,133.29,13370000,100308.0,3,1
36526,236,107,9,90,17,3,155.06,14020000,90417.0,3,1
36527,220,107,6,94,13,3,139.0,18500000,133094.0,3,1
36528,236,107,10,84,23,5,40.68,5750000,141347.0,1,1
36530,236,107,9,83,24,3,84.28,6760000,80209.0,2,1
36531,236,107,9,82,25,3,103.92999999999999,11450000,110170.0,3,1
36532,220,107,9,100,7,3,112.77,16000000,141882.0,2,1
36533,220,107,9,50,57,1,74.52,23000000,308642.0,2,0
36534,236,107,8,74,33,1,99.24,9250000,93208.0,5,0
36535,220,107,10,86,21,2,108.41000000000001,16500000,152200.0,3,1
36536,220,107,10,88,19,3,68.92,7000000,101567.0,2,1
36537,220,107,10,66,41,1,75.1,6980000,92943.0,3,0
36538,220,107,10,50,57,1,69.12,6730000,97367.0,3,0
36541,236,107,10,80,27,5,60.730000000000004,3500000,57632.0,1,1
36542,220,107,10,92,15,3,133.37,11000000,82477.0,3,1
36543,220,107,7,50,57,1,80.0,5035168,62940.0,3,0
36544,220,107,7,50,57,1,80.0,5435165,67940.0,3,0
36545,220,107,7,50,57,1,80.0,2470236,30878.0,3,0
36546,220,107,9,97,10,3,286.43,46000000,160598.0,4,1
36547,236,107,9,72,35,1,76.78,6500000,84657.0,4,0
36548,220,107,9,63,44,1,75.2,7600000,101064.0,3,0
36549,236,107,9,64,43,6,26.37,2600000,98597.0,6,0
36551,220,107,9,100,7,2,94.78999999999999,14200000,149805.0,2,1
36553,236,107,9,83,24,3,68.72999999999999,7650000,111305.0,2,1
36554,236,107,10,102,5,3,163.83,10500000,64091.0,3,1
36555,220,107,7,87,20,5,78.06,6200000,79426.0,1,1
36556,236,107,9,96,11,3,145.94,15000000,102782.0,3,1
36557,220,107,10,65,42,1,69.31,6880000,99264.0,2,0
36558,220,107,10,89,18,3,152.20999999999998,25150000,165232.0,4,1
36561,220,107,10,84,23,3,150.3,15000000,99800.0,3,1
36562,236,107,10,70,37,1,68.04,2977608,43763.0,2,0
36570,220,107,9,66,41,1,29.21,7000000,239644.0,2,0
36571,244,107,9,84,23,2,68.12,5050000,74134.0,3,1
36574,242,107,10,69,38,1,77.42,5300000,68458.0,3,0
36575,244,107,10,94,13,3,138.19,9520000,68891.0,3,1
36579,242,107,9,57,50,1,71.0,6600000,92958.0,2,0
36585,231,107,10,103,4,3,359.25,63900000,177871.0,0,0
36589,231,107,8,83,24,2,198.79,7000000,35211.0,3,1
36590,222,107,8,70,37,1,96.2,4200000,43659.0,3,0
36591,231,107,9,84,23,3,214.7,10020000,46670.0,4,1
36592,231,107,9,73,34,1,84.75,9120000,107611.0,3,0
36593,231,107,9,67,40,1,86.11,6500000,75485.0,3,0
36594,231,107,10,70,37,1,80.1,2900000,36205.0,3,0
36595,231,107,9,68,39,1,129.04,11800000,91445.0,3,0
36596,231,107,9,84,23,3,141.07,10500000,74426.0,3,1
36604,242,107,9,84,23,3,42.25,4100000,97041.0,1,1
36609,244,107,10,97,10,2,145.99,9200000,63018.0,3,1
36613,242,107,9,64,43,1,81.04,8200000,101185.0,2,0
36615,241,107,10,69,38,6,66.0,12600000,190909.0,2,0
36617,247,107,9,84,23,3,68.79,7100000,103228.0,2,1
36620,241,107,10,104,3,3,217.23000000000002,29350000,148539.0,3,1
36622,247,107,10,71,36,1,101.23,8800000,86931.0,3,0
36623,241,107,10,68,39,1,84.0,8680000,103333.0,3,0
36624,241,107,10,68,39,1,84.0,13000000,154762.0,0,0
36625,241,107,10,66,41,1,75.0,6800000,90667.0,3,0
36628,241,107,9,70,37,1,116.21,12200000,104982.0,3,0
36630,241,107,9,69,38,1,57.0,9600000,168421.0,1,0
36631,241,107,10,68,39,1,61.0,5100000,83607.0,3,0
36636,241,107,10,97,10,3,187.99,20500000,109048.0,3,1
36637,241,107,10,74,33,1,102.9,9500000,92323.0,2,0
36638,247,107,9,60,47,6,93.22,8000000,85818.0,7,0
36639,235,107,9,97,10,3,144.83,18000000,124284.0,3,1
36640,234,107,10,67,40,1,81.04,8600000,106120.0,3,0
36641,235,107,9,61,46,1,65.65,7030000,107083.0,2,0
36642,235,107,9,60,47,1,64.79,6500000,100324.0,4,0
36644,251,107,10,70,37,1,72.08,3100000,43008.0,3,0
36645,249,107,10,82,25,2,142.96,6150000,43019.0,3,1
36646,249,107,10,102,5,3,111.89000000000001,8380000,74895.0,1,1
36647,251,107,10,107,0,3,170.59,9190000,56380.0,3,1
36648,251,107,10,106,1,3,98.08,6380000,65049.0,2,1
36650,251,107,9,106,1,3,212.57999999999998,28000000,147694.0,3,1
36651,251,107,10,107,0,2,130.19,8150000,74562.0,2,0
36652,251,107,10,107,0,2,131.05,7380000,65027.0,2,0
36653,251,107,7,106,1,3,112.38,5610000,56222.0,0,1
36654,251,107,9,106,1,3,135.42000000000002,6000000,50204.0,2,1
36655,251,107,10,82,25,1,113.46000000000001,3500000,30848.0,3,0
36656,251,107,9,107,0,3,161.2,10470000,70139.0,3,1
36657,251,107,9,107,0,3,129.15,8160000,71537.0,2,1
36658,251,107,10,107,0,3,123.30000000000001,7290000,67212.0,2,1
36659,251,107,10,107,0,3,161.2,10030000,67156.0,3,1
36660,251,107,10,107,0,3,161.2,11770000,80083.0,3,1
36661,249,107,10,107,0,3,76.01,4860000,63939.0,2,0
36662,251,107,10,107,0,2,131.03,8200000,74426.0,2,0
36663,251,107,10,88,19,2,133.62,9900000,74091.0,3,1
36664,251,107,10,107,0,3,108.07,6900000,68936.0,2,1
36665,252,107,5,83,24,1,96.86,1500000,15486.0,3,0
36666,251,107,9,103,4,3,161.82999999999998,9500000,58704.0,3,1
36667,251,107,10,96,11,5,33.84,2300000,67967.0,0,1
36668,251,107,9,107,0,3,125.82,9300000,73915.0,2,1
36669,251,107,9,107,0,3,237.09,17200000,72546.0,3,1
36670,221,107,9,99,8,2,127.3,13000000,102121.0,3,0
36673,221,107,9,98,9,3,169.54000000000002,16880000,99564.0,3,1
36674,221,107,10,70,37,1,97.42,7300000,74933.0,5,0
36675,221,107,9,98,9,3,188.87,17400000,92127.0,4,1
36676,221,107,10,85,22,3,148.53,5300000,35683.0,3,1
36677,221,107,9,100,7,2,95.42,7500000,78600.0,1,1
36679,221,107,10,85,22,2,103.69,5400000,52078.0,2,1
36680,221,107,10,104,3,2,151.91000000000003,15380000,101244.0,2,1
36682,251,107,9,84,23,3,74.7,6450000,86345.0,2,1
36687,220,107,9,92,15,3,182.51,12700000,69585.0,4,1
36691,235,107,10,88,19,3,97.23,2030000,20878.0,3,1
36694,238,107,8,83,24,1,93.66999999999999,6250000,66724.0,3,0
36702,242,107,9,69,38,1,97.18,8450000,86952.0,5,0
36703,244,107,9,97,10,3,168.20999999999998,10500000,67602.0,3,1
36704,221,107,10,86,21,3,117.13000000000001,10000000,85375.0,3,1
36705,231,107,10,102,5,3,247.56,33960000,143228.0,4,1
36706,231,107,9,99,8,3,295.94,33800000,121060.0,5,1
36709,234,107,9,85,22,3,70.07,11650000,166262.0,2,1
36710,235,107,10,68,39,1,95.03,8200000,86289.0,3,0
36711,241,107,9,97,10,3,105.38,15300000,145189.0,3,1
36712,241,107,8,101,6,3,131.64,14000000,134482.0,2,1
36724,237,107,10,85,22,5,23.21,2100000,90478.0,1,1
36728,236,107,10,98,9,3,156.18,15750000,106142.0,3,1
36729,236,107,10,50,57,1,71.04,4000000,56306.0,2,0
36732,237,107,9,85,22,2,114.36,7000000,61210.0,3,1
36735,237,107,10,83,24,2,129.45,5320000,41100.0,4,1
36739,235,107,10,90,17,3,163.57,18400000,112490.0,3,1
36740,235,107,9,84,23,3,161.41,14580000,90329.0,4,1
36741,235,107,10,70,37,1,111.26,11000000,98868.0,3,0
36742,235,107,10,78,29,3,155.34,16000000,103000.0,4,1
36743,235,107,10,98,9,3,136.27,15395000,112974.0,3,1
36744,235,107,10,88,19,3,157.01,15000000,95535.0,3,1
36745,235,107,9,88,19,3,121.97,18100000,148397.0,3,1
36747,235,107,10,98,9,3,98.97,13200000,133374.0,2,1
36748,234,107,9,80,27,3,189.04000000000002,16980000,89822.0,3,1
36749,234,107,8,60,47,1,94.8,12600000,132911.0,3,0
36750,234,107,10,85,22,2,105.76,16875000,159559.0,4,0
36751,235,107,9,84,23,3,55.33,8800000,159046.0,2,1
36752,234,107,9,85,22,3,213.94,27850000,130177.0,4,1
36753,235,107,10,85,22,3,64.52,8700000,134842.0,2,1
36755,235,107,10,98,9,3,117.08,13300000,113598.0,2,1
36757,235,107,10,67,40,1,65.22,6520000,99969.0,3,0
36758,235,107,9,70,37,1,106.27,11000000,103510.0,3,0
36759,237,107,10,84,23,3,100.06,6580000,65761.0,3,1
36761,239,107,10,50,57,6,62.1,2300000,37037.0,2,0
36762,220,107,9,58,49,6,68.6,16600000,241983.0,0,0
36763,220,107,9,66,41,1,85.39,9000000,105399.0,3,0
36764,239,107,10,50,57,1,82.0,4260000,51951.0,3,0
36765,239,107,9,84,23,2,115.17,4860000,42198.0,3,1
36766,237,107,10,83,24,6,131.69,11600000,88086.0,2,0
36773,239,107,10,82,25,2,109.86,7150000,65083.0,3,1
36774,247,107,10,90,17,2,135.63,12500000,95068.0,3,1
36779,238,107,10,73,34,6,209.08,24000000,114789.0,4,0
36780,238,107,10,82,25,1,102.78,6120000,59545.0,3,0
36783,221,107,10,88,19,1,101.71,5500000,54075.0,3,1
36786,237,107,9,79,28,2,154.48,9500000,61497.0,3,1
36789,220,107,9,50,57,1,121.46000000000001,22160000,182447.0,4,1
36794,220,107,9,66,41,1,58.3,3380000,57976.0,1,0
36796,242,107,9,68,39,1,95.0,8000000,84211.0,3,0
36798,243,107,9,97,10,2,156.5,12500000,79872.0,3,1
36800,221,107,10,86,21,2,64.25999999999999,6100000,94927.0,2,0
36801,221,107,10,88,19,3,73.55,3980000,54113.0,2,1
36802,251,107,10,68,39,1,75.78,2200000,29031.0,3,0
36803,221,107,9,84,23,2,117.55,9880000,84049.0,3,1
36808,221,107,10,69,38,1,114.01,9500000,83326.0,6,0
36820,231,107,10,88,19,3,221.41000000000003,32500000,146787.0,4,1
36821,251,107,10,103,4,3,172.39,9300000,53947.0,3,1
36823,249,107,10,83,24,2,115.53,6300000,54531.0,3,1
36824,251,107,9,107,0,3,123.38,7300000,68338.0,2,1
36825,251,107,9,107,0,3,148.77999999999997,11400000,85362.0,3,1
36826,251,107,9,107,0,3,119.55,7750000,74644.0,2,1
36827,251,107,9,101,6,3,146.98000000000002,9220000,62730.0,3,1
36828,251,107,10,69,38,1,81.6,4500000,55147.0,5,0
36829,251,107,10,84,23,5,27.92,1720000,61605.0,1,0
36830,251,107,9,107,0,3,141.47,8380000,59235.0,3,1
36831,251,107,9,107,0,3,141.47,8900000,62911.0,3,1
36833,251,107,10,96,11,5,34.400000000000006,2320000,67442.0,0,1
36834,251,107,10,97,10,6,338.09999999999997,17500000,51760.0,4,0
36835,252,107,10,85,22,3,81.32,2300000,28283.0,2,1
36836,252,107,9,86,21,2,45.21,1400000,30967.0,1,1
36837,251,107,10,82,25,3,155.0,9360000,60383.0,3,1
36838,251,107,10,96,11,5,33.84,2350000,69444.0,1,1
36840,251,107,10,105,2,3,227.56,11080000,48690.0,4,1
36842,247,107,10,91,16,3,126.41,13700000,120254.0,3,1
36843,247,107,10,78,29,1,86.03,6880000,79972.0,3,0
36844,241,107,10,80,27,3,221.45,22850000,103184.0,4,1
36850,247,107,10,79,28,2,189.23,21000000,110976.0,2,0
36851,241,107,9,99,8,3,180.37,19000000,105339.0,4,1
36853,242,107,10,80,27,2,62.55,5750000,91926.0,2,1
36854,248,107,10,65,42,1,106.45,6160000,57868.0,3,0
36856,244,107,9,97,10,2,136.65,8300000,60739.0,2,1
36858,231,107,10,82,25,5,27.89,2500000,89638.0,0,1
36861,222,107,9,83,24,5,39.870000000000005,3600000,90293.0,1,1
36862,231,107,10,62,45,1,93.06,12000000,128949.0,3,0
36863,231,107,10,85,22,3,62.449999999999996,8600000,137710.0,2,1
36865,243,107,10,92,15,2,163.55,13000000,79486.0,4,0
36868,248,107,10,85,22,3,80.23,6700000,83510.0,3,1
36870,248,107,10,85,22,2,76.28,3500000,45884.0,3,1
